UID,CSQ,IMEI,CCID,VGSM,SLEEP CURRENT,CHARGING CURRENT,CHARGE STATUS,CHARGER,ACCELEROMETER ID,ACCELEROMETER TYPE,S/N,VCMU,INPUT CURRENT
36244, 27, 86486605433498, 8991450900625795644, 4.110 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0633, 3.25 V, 1.73 mA,
36243, 31, 86486605434438, 8991450900625795644, 4.119 V, 43.95 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0632, 3.24 V, 1.54 mA,
36249, 31, 86486605433768, 8991450900625795644, 4.106 V, 43.95 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0638, 3.25 V, 1.62 mA,
36248, 31, 86486605433588, 8991450900625795644, 4.118 V, 43.95 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0637, 3.24 V, 1.63 mA,
36247, 28, 86486605434412, 8991450900625795644, 4.093 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0636, 3.24 V, 1.64 mA,
36246, 31, 86486605433797, 8991450900625795644, 4.131 V, 41.02 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0635, 3.24 V, 1.73 mA,
36261, 31, 86486605433473, 8991450900625795644, 4.113 V, 42.48 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0650, 3.24 V, 1.78 mA,
36260, 31, 86486605434057, 8991450900625795644, 4.131 V, 45.41 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0649, 3.24 V, 1.72 mA,
36259, 31, 86486605722225, 8991450900625795644, 4.112 V, 43.95 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0648, 3.24 V, 1.62 mA,
36258, 31, 86486605722258, 8991450900625795644, 4.115 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0647, 3.24 V, 1.68 mA,
36257, 31, 86486605432562, 8991450900625795644, 4.115 V, 43.95 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0646, 3.24 V, 1.61 mA,
36256, 31, 86486605433583, 8991450900625795644, 4.140 V, 45.41 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0645, 3.24 V, 1.61 mA,
36255, 31, 86486605434272, 8991450900625795644, 4.125 V, 43.95 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0644, 3.24 V, 1.63 mA,
36254, 30, 86486605722411, 8991450900625795644, 4.107 V, 49.80 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0643, 3.24 V, 1.65 mA,
36253, 31, 86486605722244, 8991450900625795644, 4.110 V, 49.80 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0642, 3.24 V, 1.64 mA,
36252, 31, 86486605433560, 8991450900625795644, 4.151 V, 43.95 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0641, 3.24 V, 1.55 mA,
36251, 31, 86486605433582, 8991450900625795644, 4.118 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0640, 3.24 V, 1.69 mA,
36250, 31, 86486605433638, 8991450900625795644, 4.132 V, 43.95 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0639, 3.24 V, 1.55 mA,
36270, 31, 86486605434285, 8991450900625795644, 4.107 V, 43.95 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0660, 3.24 V, 1.70 mA,
36269, 31, 86486605433444, 8991450900625795644, 4.126 V, 43.95 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 0659, 3.24 V, 1.66 mA,
36268, 31, 86486605432556, 8991450900625795644, 4.128 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0658, 3.24 V, 1.59 mA,
36267, 31, 86486605434189, 8991450900625795644, 4.140 V, 45.41 uA, 307.617 mA,  CHARGING,  CONNECTED,51,ST, 0657, 3.24 V, 1.62 mA,
36266, 31, 86486605432712, 8991450900625795644, 4.162 V, 43.95 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 0656, 3.24 V, 1.60 mA,
36265, 31, 86486605434211, 8991450900625795644, 4.128 V, 43.95 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0655, 3.24 V, 1.81 mA,
36264, 31, 86486605433926, 8991450900625795644, 4.128 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0654, 3.24 V, 1.63 mA,
36263, 31, 86486605432639, 8991450900625795644, 4.140 V, 43.95 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0653, 3.24 V, 1.58 mA,
36262, 31, 86486605433054, 8991450900625795644, 4.150 V, 45.41 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0652, 3.24 V, 1.69 mA,
36278, 31, 86486605434280, 8991450900625795644, 4.099 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0668, 3.24 V, 1.69 mA,
36277, 31, 86486605434019, 8991450900625795644, 4.156 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0667, 3.24 V, 1.63 mA,
36276, 31, 86486605433995, 8991450900625795644, 4.138 V, 57.13 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0666, 3.24 V, 1.61 mA,
36275, 28, 86486605434327, 8991450900625795644, 4.132 V, 46.88 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0665, 3.24 V, 1.77 mA,
36274, 31, 86486605434300, 8991450900625795644, 4.157 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0664, 3.24 V, 1.59 mA,
36273, 31, 86486605434319, 8991450900625795644, 4.113 V, 43.95 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0663, 3.24 V, 1.62 mA,
36272, 31, 86486605433680, 8991450900625795644, 4.131 V, 45.41 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0662, 3.24 V, 1.68 mA,
36271, 31, 86486605434273, 8991450900625795644, 4.113 V, 43.95 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 0661, 3.24 V, 1.73 mA,
36290, 31, 86486605434271, 8991450900625795644, 4.102 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0680, 3.24 V, 1.53 mA,
36289, 30, 86486605432808, 8991450900625795644, 4.096 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0679, 3.24 V, 1.61 mA,
36288, 31, 86486605433068, 8991450900625795644, 4.113 V, 43.95 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0678, 3.24 V, 1.58 mA,
36287, 31, 86486605433920, 8991450900625795644, 4.137 V, 45.41 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0677, 3.24 V, 1.72 mA,
36286, 31, 86486605433903, 8991450900625795644, 4.116 V, 42.48 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0676, 3.24 V, 1.65 mA,
36285, 31, 86486605434440, 8991450900625795644, 4.116 V, 45.41 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0675, 3.24 V, 1.73 mA,
36284, 31, 86486605434147, 8991450900625795644, 4.146 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0674, 3.24 V, 1.62 mA,
36283, 31, 86486605432635, 8991450900625795644, 4.140 V, 43.95 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0673, 3.24 V, 1.67 mA,
36282, 31, 86486605434328, 8991450900625795644, 4.143 V, 42.48 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0672, 3.24 V, 1.62 mA,
36281, 31, 86486605433689, 8991450900625795644, 4.122 V, 42.48 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0671, 3.24 V, 1.71 mA,
36280, 31, 86486605434350, 8991450900625795644, 4.112 V, 42.48 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 0670, 3.24 V, 1.69 mA,
36279, 31, 86486605433485, 8991450900625795644, 4.110 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0669, 3.24 V, 1.71 mA,
36291, 31, 86486605434143, 8991450900625795644, 4.124 V, 46.88 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0681, 3.24 V, 1.56 mA,
36298, 31, 86486605434109, 8991450900625795644, 4.125 V, 45.41 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0688, 3.24 V, 1.60 mA,
36297, 31, 86486605434036, 8991450900625795644, 4.132 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0687, 3.25 V, 1.54 mA,
36296, 31, 86486605722320, 8991450900625795644, 4.121 V, 43.95 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0686, 3.24 V, 1.53 mA,
36295, 31, 86486605433449, 8991450900625795644, 4.115 V, 39.55 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0685, 3.24 V, 1.63 mA,
36294, 31, 86486605434422, 8991450900625795644, 4.131 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0684, 3.24 V, 1.52 mA,
36293, 31, 86486605432988, 8991450900625795644, 4.128 V, 45.41 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0683, 3.24 V, 1.57 mA,
36292, 31, 86486605433838, 8991450900625795644, 4.135 V, 45.41 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 0682, 3.24 V, 1.52 mA,
36310, 31, 86486605433663, 8991450900625795644, 4.109 V, 42.48 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0700, 3.24 V, 1.49 mA,
36309, 31, 86486605432781, 8991450900625795644, 4.121 V, 43.95 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0699, 3.24 V, 1.51 mA,
36308, 31, 86486605434452, 8991450900625795644, 4.135 V, 45.41 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 0698, 3.25 V, 1.56 mA,
36307, 31, 86486605433548, 8991450900625795644, 4.135 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0697, 3.25 V, 1.57 mA,
36306, 31, 86486605434224, 8991450900625795644, 4.097 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0696, 3.24 V, 1.60 mA,
36305, 31, 86486605433743, 8991450900625795644, 4.107 V, 46.88 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0695, 3.25 V, 2.10 mA,
36304, 31, 86486605434339, 8991450900625795644, 4.109 V, 43.95 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0694, 3.25 V, 1.51 mA,
36303, 31, 86486605433349, 8991450900625795644, 4.097 V, 45.41 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0693, 3.24 V, 1.44 mA,
36302, 31, 86486605434064, 8991450900625795644, 4.132 V, 43.95 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0692, 3.24 V, 1.50 mA,
36301, 31, 86486605433395, 8991450900625795644, 4.119 V, 43.95 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0691, 3.25 V, 1.54 mA,
36300, 31, 86486605434167, 8991450900625795644, 4.147 V, 45.41 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 0690, 3.24 V, 1.60 mA,
36299, 31, 86486605433023, 8991450900625795644, 4.131 V, 43.95 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0689, 3.25 V, 1.58 mA,
36317, 31, 86486605434345, 8991450900625796307, 4.087 V, 45.41 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0707, 3.25 V, 1.66 mA,
36316, 31, 86486605433902, 8991450900625796307, 4.099 V, 43.95 uA, 468.750 mA,  CHARGING,  CONNECTED,51,ST, 0706, 3.24 V, 1.68 mA,
36315, 31, 86486605432946, 8991450900625796307, 4.110 V, 43.95 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0705, 3.24 V, 1.53 mA,
36314, 31, 86486605433717, 8991450900625796307, 4.088 V, 43.95 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0704, 3.24 V, 1.65 mA,
36313, 31, 86486605432766, 8991450900625796307, 4.102 V, 43.95 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0703, 3.25 V, 1.59 mA,
36312, 31, 86486605433438, 8991450900625796307, 4.112 V, 43.95 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0702, 3.24 V, 1.45 mA,
36311, 31, 86486605434325, 8991450900625796307, 4.103 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0701, 3.25 V, 1.47 mA,
36328, 31, 86486605433631, 8991450900625796307, 4.087 V, 43.95 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0717, 3.24 V, 1.48 mA,
36327, 31, 86486605432688, 8991450900625796307, 4.099 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0465, 3.24 V, 1.61 mA,
36326, 31, 86486605433991, 8991450900625796307, 4.103 V, 45.41 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0716, 3.24 V, 1.62 mA,
36325, 31, 86486605433510, 8991450900625796307, 4.115 V, 43.95 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0715, 3.24 V, 1.52 mA,
36324, 31, 86486605432885, 8991450900625796307, 4.102 V, 45.41 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0714, 3.24 V, 1.57 mA,
36323, 31, 86486605433575, 8991450900625796307, 4.083 V, 45.41 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0713, 3.24 V, 1.65 mA,
36322, 27, 86486605434294, 8991450900625796307, 4.109 V, 42.48 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0712, 3.24 V, 1.64 mA,
36321, 31, 86486605434290, 8991450900625796307, 4.090 V, 45.41 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0711, 3.24 V, 1.57 mA,
36320, 31, 86486605433761, 8991450900625796307, 4.115 V, 45.41 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0710, 3.24 V, 1.55 mA,
36319, 31, 86486605432839, 8991450900625796307, 4.121 V, 43.95 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0709, 3.24 V, 1.51 mA,
36318, 31, 86486605433405, 8991450900625796307, 4.093 V, 45.41 uA, 131.836 mA,  CHARGING,  CONNECTED,51,ST, 0708, 3.25 V, 1.57 mA,
36331, 31, 86486605722347, 8991450900625796307, 3.732 V, 23.44 uA, 498.047 mA,  CHARGING,  CONNECTED,51,ST, 0720, 3.27 V, 1.59 mA,
36330, 31, 86486605433745, 8991450900625796307, 3.664 V, 21.97 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0718, 3.27 V, 1.63 mA,
36329, 31, 86486605434110, 8991450900625796307, 3.724 V, 21.97 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0719, 3.27 V, 1.46 mA,
36344, 31, 86486605722400, 8991450900625795644, 3.669 V, 21.97 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0734, 3.25 V, 1.68 mA,
36343, 31, 86486605433812, 8991450900625795644, 3.702 V, 21.97 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0733, 3.26 V, 1.60 mA,
36342, 31, 86486605433272, 8991450900625795644, 3.703 V, 21.97 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0732, 3.26 V, 1.67 mA,
36341, 31, 86486605721824, 8991450900625795644, 3.636 V, 20.51 uA, 483.398 mA,  CHARGING,  CONNECTED,51,ST, 0731, 3.25 V, 1.61 mA,
36340, 31, 86486605722250, 8991450900625795644, 3.709 V, 20.51 uA, 512.695 mA,  CHARGING,  CONNECTED,51,ST, 0730, 3.26 V, 1.59 mA,
36339, 31, 86486605433268, 8991450900625795644, 4.109 V, 20.51 uA, 556.641 mA,  CHARGING,  CONNECTED,51,ST, 0729, 3.26 V, 1.59 mA,
36338, 31, 86486605432879, 8991450900625795644, 4.125 V, 21.97 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0728, 3.26 V, 1.67 mA,
36337, 31, 86486605722243, 8991450900625795644, 4.138 V, 21.97 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0727, 3.27 V, 1.60 mA,
36336, 31, 86486605433954, 8991450900625795644, 3.984 V, 21.97 uA, 498.047 mA,  CHARGING,  CONNECTED,51,ST, 0726, 3.26 V, 1.64 mA,
36335, 31, 86486605433020, 8991450900625796307, 3.703 V, 21.97 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0724, 3.26 V, 1.57 mA,
36334, 31, 86486605433489, 8991450900625796307, 3.667 V, 23.44 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0723, 3.26 V, 1.68 mA,
36333, 31, 86486605433644, 8991450900625796307, 3.669 V, 19.04 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0722, 3.26 V, 1.51 mA,
36332, 31, 86486605433994, 8991450900625796307, 3.678 V, 20.51 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0721, 3.26 V, 1.52 mA,
36352, 31, 86486605433885, 8991450900625795644, 4.099 V, 20.51 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0725, 3.26 V, 1.54 mA,
36351, 31, 86486605434005, 8991450900625795644, 4.096 V, 20.51 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0741, 3.26 V, 1.67 mA,
36350, 31, 86486605433027, 8991450900625795644, 4.118 V, 20.51 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0740, 3.26 V, 1.59 mA,
36349, 31, 86486605434269, 8991450900625795644, 4.134 V, 20.51 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0739, 3.26 V, 1.58 mA,
36348, 31, 86486605433021, 8991450900625795644, 3.996 V, 19.04 uA, 512.695 mA,  CHARGING,  CONNECTED,51,ST, 0738, 3.26 V, 1.52 mA,
36347, 31, 86486605433162, 8991450900625795644, 4.147 V, 21.97 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0737, 3.27 V, 1.57 mA,
36346, 31, 86486605722344, 8991450900625795644, 4.122 V, 23.44 uA, 439.453 mA,  CHARGING,  CONNECTED,51,ST, 0736, 3.27 V, 1.58 mA,
36345, 31, 86486605722345, 8991450900625795644, 3.699 V, 21.97 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0735, 3.28 V, 1.66 mA,
36360, 31, 86486605434152, 8991450900625795645, 4.119 V, 20.51 uA, 512.695 mA,  CHARGING,  CONNECTED,51,ST, 0749, 3.26 V, 1.65 mA,
36359, 31, 86486605433496, 8991450900625795645, 4.121 V, 21.97 uA, 336.914 mA,  CHARGING,  CONNECTED,51,ST, 0748, 3.27 V, 1.66 mA,
36358, 31, 86486605434020, 8991450900625795645, 4.128 V, 20.51 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0747, 3.27 V, 1.62 mA,
36357, 31, 86486605433716, 8991450900625795645, 4.124 V, 19.04 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0746, 3.26 V, 1.56 mA,
36356, 31, 86486605433523, 8991450900625795645, 4.125 V, 21.97 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0745, 3.26 V, 1.60 mA,
36355, 31, 86486605433060, 8991450900625795645, 4.122 V, 20.51 uA, 380.859 mA,  CHARGING,  CONNECTED,51,ST, 0744, 3.27 V, 1.70 mA,
36354, 31, 86486605434017, 8991450900625795645, 3.917 V, 20.51 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 0743, 3.27 V, 1.68 mA,
36353, 31, 86486605434281, 8991450900625795645, 4.147 V, 20.51 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0742, 3.28 V, 1.63 mA,
36360, 31, 86486605434152, 8991450900625795645, 4.119 V, 20.51 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0749, 3.26 V, 1.57 mA,
36363, 28, 86486605433052, 8991450900625795645, 4.138 V, 23.44 uA, 410.156 mA,  CHARGING,  CONNECTED,51,ST, 0757, 3.26 V, 1.61 mA,
36362, 31, 86486605434128, 8991450900625796307, 4.147 V, 20.51 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0752, 3.27 V, 1.74 mA,
36361, 31, 86486605432656, 8991450900625796307, 4.154 V, 23.44 uA, 292.969 mA,  CHARGING,  CONNECTED,51,ST, 0751, 3.28 V, 1.56 mA,
36364, 31, 86486605434040, 8991450900625795645, 4.096 V, 45.41 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0753, 3.25 V, 1.61 mA,
36369, 30, 86486605434029, 8991450900625795645, 4.102 V, 41.02 uA, 175.781 mA,  CHARGING,  CONNECTED,51,ST, 0758, 3.25 V, 1.60 mA,
36368, 30, 86486605433862, 8991450900625795645, 4.093 V, 43.95 uA, 263.672 mA,  CHARGING,  CONNECTED,51,ST, 0754, 3.25 V, 1.58 mA,
36367, 31, 86486605434088, 8991450900625795645, 4.066 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0756, 3.25 V, 1.50 mA,
36366, 23, 86486605432665, 8991450900625795645, 4.107 V, 45.41 uA, 322.266 mA,  CHARGING,  CONNECTED,51,ST, 0755, 3.25 V, 1.52 mA,
36365, 31, 86486605434250, 8991450900625795645, 4.137 V, 41.02 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0750, 3.23 V, 1.56 mA,
36379, 31, 86486605433676, 8991450900625795645, 4.090 V, 45.41 uA, 424.805 mA,  CHARGING,  CONNECTED,51,ST, 0769, 3.25 V, 1.71 mA,
36378, 31, 86486605433898, 8991450900625795645, 4.119 V, 41.02 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0768, 3.25 V, 1.67 mA,
36377, 31, 86486605433865, 8991450900625795645, 4.109 V, 43.95 uA, 117.188 mA,  CHARGING,  CONNECTED,51,ST, 0767, 3.25 V, 1.62 mA,
36376, 31, 86486605432941, 8991450900625795645, 4.163 V, 43.95 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0766, 3.25 V, 1.63 mA,
36375, 31, 86486605433929, 8991450900625795645, 4.157 V, 43.95 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0765, 3.25 V, 1.67 mA,
36374, 31, 86486605432718, 8991450900625795645, 4.097 V, 43.95 uA, 205.078 mA,  CHARGING,  CONNECTED,51,ST, 0763, 3.25 V, 1.51 mA,
36373, 31, 86486605433500, 8991450900625795645, 4.083 V, 42.48 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0762, 3.25 V, 1.70 mA,
36372, 31, 86486605432867, 8991450900625795645, 4.100 V, 41.02 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0761, 3.25 V, 1.59 mA,
36371, 31, 86486605434182, 8991450900625795645, 4.091 V, 42.48 uA, 512.695 mA,  CHARGING,  CONNECTED,51,ST, 0760, 3.25 V, 1.50 mA,
36370, 31, 86486605434186, 8991450900625795645, 4.088 V, 41.02 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0759, 3.25 V, 1.54 mA,
36382, 31, 86486605433880, 8991450900625795645, 4.113 V, 49.80 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0764, 3.24 V, 1.67 mA,
36381, 31, 86486605433518, 8991450900625795645, 4.167 V, 42.48 uA, 146.484 mA,  CHARGING,  CONNECTED,51,ST, 0772, 3.25 V, 1.64 mA,
36380, 31, 86486605433594, 8991450900625795645, 4.081 V, 43.95 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0771, 3.25 V, 1.68 mA,
36394, 31, 86486605434408, 8991450900625795645, 4.090 V, 45.41 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0785, 3.25 V, 1.59 mA,
36393, 31, 86486605432829, 8991450900625795645, 4.005 V, 42.48 uA, 87.891 mA,  CHARGING,  CONNECTED,51,ST, 0784, 3.25 V, 1.61 mA,
36392, 31, 86486605434046, 8991450900625795645, 4.093 V, 45.41 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 0783, 3.25 V, 1.53 mA,
36391, 28, 86486605433484, 8991450900625795645, 4.065 V, 45.41 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0782, 3.25 V, 1.64 mA,
36390, 30, 86486605433502, 8991450900625795645, 4.104 V, 43.95 uA, 249.023 mA,  CHARGING,  CONNECTED,51,ST, 0781, 3.24 V, 1.60 mA,
36389, 31, 86486605433044, 8991450900625795645, 4.110 V, 43.95 uA, 395.508 mA,  CHARGING,  CONNECTED,51,ST, 0780, 3.25 V, 1.58 mA,
36388, 31, 86486605433505, 8991450900625795645, 4.085 V, 43.95 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0779, 3.24 V, 1.67 mA,
36387, 31, 86486605433801, 8991450900625795645, 4.112 V, 43.95 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0778, 3.25 V, 1.57 mA,
36386, 31, 86486605433841, 8991450900625795645, 4.107 V, 42.48 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0777, 3.24 V, 1.70 mA,
36385, 25, 86486605432877, 8991450900625795645, 4.096 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0776, 3.25 V, 1.60 mA,
36384, 31, 86486605432671, 8991450900625795644, 4.087 V, 43.95 uA, 366.211 mA,  CHARGING,  CONNECTED,51,ST, 0775, 3.25 V, 1.68 mA,
36383, 31, 86486605434157, 8991450900625795644, 4.084 V, 45.41 uA, 73.242 mA,  CHARGING,  CONNECTED,51,ST, 0774, 3.25 V, 1.56 mA,
36402, 28, 86486605434297, 8991450900625795644, 4.144 V, 43.95 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0793, 3.24 V, 1.73 mA,
36401, 31, 86486605434188, 8991450900625795644, 4.083 V, 43.95 uA, 190.430 mA,  CHARGING,  CONNECTED,51,ST, 0792, 3.25 V, 1.53 mA,
36400, 25, 86486605433998, 8991450900625795644, 4.099 V, 42.48 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0791, 3.25 V, 1.65 mA,
36399, 31, 86486605433713, 8991450900625795644, 4.090 V, 49.80 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0790, 3.25 V, 1.63 mA,
36398, 26, 86486605433688, 8991450900625795644, 4.096 V, 43.95 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0789, 3.25 V, 1.72 mA,
36397, 30, 86486605433573, 8991450900625795644, 4.099 V, 42.48 uA, 219.727 mA,  CHARGING,  CONNECTED,51,ST, 0788, 3.25 V, 1.55 mA,
36396, 27, 86486605433508, 8991450900625795645, 4.074 V, 42.48 uA, 278.320 mA,  CHARGING,  CONNECTED,51,ST, 0787, 3.25 V, 1.65 mA,
36395, 31, 86486605434073, 8991450900625795645, 4.081 V, 45.41 uA, 234.375 mA,  CHARGING,  CONNECTED,51,ST, 0786, 3.25 V, 1.67 mA,
36420, 25, 86486605433513, 8991450900625795644, 4.088 V, 45.41 uA, 351.563 mA,  CHARGING,  CONNECTED,51,ST, 0770, 3.25 V, 1.55 mA,
36419, 25, 86486605434092, 8991450900625795644, 4.166 V, 45.41 uA, 102.539 mA,  CHARGING,  CONNECTED,51,ST, 0773, 3.24 V, 1.70 mA,
36418, 31, 86486605434156, 8991450900625795644, 4.091 V, 45.41 uA, 161.133 mA,  CHARGING,  CONNECTED,51,ST, 0809, 3.24 V, 1.60 mA,
